what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369248913636
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369248913684
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.navigate.open.type",1369248913697
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369248951400
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1369248956871
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369248957040
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369248957056
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1369248957081
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1369248962881
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369248968634
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369248974081
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369248974130
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369248974178
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.navigate.open.type",1369248974191
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369248984101
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1369248985199
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369249007509
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369252093582
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369252117198
