what,kind,bundleId,bundleVersion,description,time
arch,sysinfo,,,"x86_64",1369330523156
ws,sysinfo,,,"win32",1369330523156
locale,sysinfo,,,"en_US",1369330523156
processors,sysinfo,,,"8",1369330523156
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1369330523156
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1369330523156
java.specification.name,sysinfo,,,"Java Platform API Specification",1369330523156
java.specification.vendor,sysinfo,,,"Oracle Corporation",1369330523156
java.specification.version,sysinfo,,,"1.7",1369330523156
java.vendor,sysinfo,,,"Oracle Corporation",1369330523156
java.version,sysinfo,,,"1.7.0_01",1369330523156
java.vm.info,sysinfo,,,"mixed mode",1369330523156
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1369330523156
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1369330523156
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1369330523156
java.vm.specification.version,sysinfo,,,"1.7",1369330523156
java.vm.vendor,sysinfo,,,"Oracle Corporation",1369330523156
java.vm.version,sysinfo,,,"21.1-b02",1369330523156
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProgressView",1369330534084
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProgressView",1369330534115
started,bundle,org.eclipse.jst.jee,1.0.300.v201005191301,"org.eclipse.jst.jee",1369330537351
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369330538147
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProgressView",1369330539651
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369330552144
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1369330557935
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1369330558062
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1369330558111
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProgressView",1369330560862
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1369330571465
started,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1369330571469
started,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1369330571470
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1369330571480
started,bundle,org.eclipse.jst.jsf.common,1.2.0.v20100604,"org.eclipse.jst.jsf.common",1369330571489
started,bundle,org.eclipse.jst.jsf.core,1.3.0.v20100602,"org.eclipse.jst.jsf.core",1369330571492
started,bundle,org.eclipse.jst.jsp.core,1.2.300.v201005271731,"org.eclipse.jst.jsp.core",1369330571518
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1369330571547
started,bundle,org.eclipse.wst.xsd.core,1.1.501.v201004110600,"org.eclipse.wst.xsd.core",1369330571550
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1369330571555
started,bundle,org.eclipse.jpt.core,2.3.0.v201006020000,"org.eclipse.jpt.core",1369330571574
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1369330571595
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1369330571659
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1369330571768
started,bundle,org.eclipse.wst.html.core,1.1.400.v201005261534,"org.eclipse.wst.html.core",1369330571903
started,bundle,org.eclipse.wst.css.core,1.1.400.v201005261534,"org.eclipse.wst.css.core",1369330571959
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369330595966
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1369330598936
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369330609053
