what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1369332865622
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1369332865623
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1369332865624
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1369332865625
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1369332865625
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1369332865625
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1369332865627
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1369332865628
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1369332865628
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1369332865629
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1369332865630
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1369332865631
started,bundle,org.eclipse.wst.common.emf,1.2.0.v201005200700,"org.eclipse.wst.common.emf",1369332865632
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.0.v201004110600,"org.eclipse.wst.common.emfworkbench.integration",1369332865632
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1369332865633
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1369332865634
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1369332865634
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1369332865635
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1369332865636
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1369332865637
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1369332865637
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1369332865638
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1369332865649
os,sysinfo,,,"win32",1369332865653
arch,sysinfo,,,"x86_64",1369332865653
ws,sysinfo,,,"win32",1369332865653
locale,sysinfo,,,"en_US",1369332865653
processors,sysinfo,,,"8",1369332865653
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1369332865653
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1369332865653
java.specification.name,sysinfo,,,"Java Platform API Specification",1369332865653
java.specification.vendor,sysinfo,,,"Oracle Corporation",1369332865653
java.specification.version,sysinfo,,,"1.7",1369332865653
java.vendor,sysinfo,,,"Oracle Corporation",1369332865653
java.version,sysinfo,,,"1.7.0_01",1369332865653
java.vm.info,sysinfo,,,"mixed mode",1369332865653
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1369332865653
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1369332865653
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1369332865653
java.vm.specification.version,sysinfo,,,"1.7",1369332865653
java.vm.vendor,sysinfo,,,"Oracle Corporation",1369332865653
java.vm.version,sysinfo,,,"21.1-b02",1369332865653
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1369332865939
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369332889484
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369332893558
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369332893659
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1369332893698
