what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1369319543624
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1369319545788
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1369319552770
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1369319554252
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1369319556795
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369319557467
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369319557651
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369319562134
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369319566185
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369319568911
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1369319569738
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1369319574019
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369319579781
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369319596265
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1369319599748
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1369319602505
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1369319603085
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1369319607701
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1369319610932
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369319612275
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369319612448
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1369319614533
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1369319619851
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369319633967
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1369319656159
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1369320140021
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1369320140028
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1369320140033
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1369320140038
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1369320140043
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1369320140046
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1369320140049
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1369320140053
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1369320140059
